UMLS_CUI,Preferred_Term,MS_flag,FAERS_flag,MPRINT_flag
C1815677,MonoNessa 28 Day Pack,0,1,0
C4256808,monopotassium phosphite,0,1,0
C0728957,Monopril,0,1,0
C1248711,montelukast Chewable Tablet,0,1,0
C0205679,montmorrillonite,0,1,0
C1263198,Monuril Paediatric,0,1,0
C0939386,Monurol,0,1,0
C0066803,morniflumate,0,1,0
C5672423,Mounjaro,0,1,0
C1248706,moxifloxacin Oral Tablet,0,1,0
C0066837,moxonidine,0,1,0
C0731176,MST Continus,0,1,0
C3205210,MTX Support,0,1,0
C1170407,Mucinex,0,1,0
C1263589,Mucodyne Forte,0,1,0
C0716741,Mucomyst-10 10 % Inhalation Solution,0,1,0
C1744304,Multaq,0,1,0
C0721838,Multitrace-4,0,1,0
C0085379,muromonab-CD3,0,1,0
C0917712,Mustargen,0,1,0
C4694346,Mvasi,0,1,0
C0733659,Mycobutin,0,1,0
C0699477,Mycostatin,0,1,0
C4490125,Mydayis,0,1,0
C0939393,Myobloc,0,1,0
C0700008,Myochrysine,0,1,0
C3257640,Myorisan,0,1,0
C3485428,Myrbetriq,0,1,0
C0286095,Merrem,0,1,0
C4719781,methylphenidate hydrochloride Oral Tablet,0,1,0
C1145809,mirtazapine 15 MG,0,1,0
C4325235,naldemedine,0,1,0
C1330412,Namenda,0,1,0
C3883365,Namzaric,0,1,0
C2684571,naproxen sodium 220 MG,0,1,0
C0701388,Nardil,0,1,0
C0525803,Naropin,0,1,0
C0461725,Nasal Spray,0,1,0
C0700883,Nasalcrom,0,1,0
C2962162,Natroba,0,1,0
C4733494,naxitamab,0,1,0
C5140542,Nayzilam,0,1,0
C0701392,Nebcin,0,1,0
C2352806,necitumumab,0,1,0
C1995670,Necon 0.5/35 21 Day Pack,0,1,0
C0068483,nedocromil,0,1,0
C5943775,Neffy,0,1,0
C0027556,nefopam,0,1,0
C0282261,neostigmine bromide,0,1,0
C3503114,Nesina,0,1,0
C0722071,Neut brand of sodium bicarbonate,0,1,0
C5241920,Nexletol,0,1,0
C5242095,Nexlizet,0,1,0
C0068673,niaprazine,0,1,0
C0068700,nicorandil,0,1,0
C0701400,Nicorette,0,1,0
C0027270,nicotinamide adenine dinucleotide (NAD),0,1,0
C0028067,niflumic acid,0,1,0
C0068742,nifuroxazide,0,1,0
C5942951,Niktimvo,0,1,0
C0530102,Nimbex,0,1,0
C4524505,niraparib tosylate monohydrate,0,1,0
C4519277,nirogacestat,0,1,0
C0028158,nitrogen,0,1,0
C0068881,nitroxoline,0,1,0
C0722122,Nix Cream Rinse,0,1,0
C0699439,Nizoral,0,1,0
C0919390,Nolvadex,0,1,0
C0011279,nordazepam,0,1,0
C0028333,norepinephrine bitartrate,0,1,0
C5578954,Norliqva,0,1,0
C3817378,Northera,0,1,0
C0282248,Novantrone,0,1,0
C0307071,Novolin N,0,1,0
C0307073,Novolin R,0,1,0
C0028467,Novolin,0,1,0
C3651232,NP Thyroid,0,1,0
C0028569,Nubain,0,1,0
C5196199,Nubeqa,0,1,0
C2954623,Nuedexta,0,1,0
C3160359,Nulojix,0,1,0
C5228593,Numbrino,0,1,0
C4731772,Nuzyra,0,1,0
C5424244,Nyvepria,0,1,0
C1638292,NuOx,0,1,0
C3859470,Obizur,0,1,0
C4271005,Ocaliva,0,1,0
C0046100,octinoxate,0,1,0
C1251677,ofloxacin Otic Solution,0,1,0
C5917118,Ojemda,0,1,0
C5850370,Ojjaara,0,1,0
C2698152,olaratumab,0,1,0
C2740387,Oleptro,0,1,0
C0527189,olopatadine,0,1,0
C0988268,omeprazole 20 MG,0,1,0
C1252489,omeprazole Delayed Release Oral Capsule,0,1,0
C0771315,omeprazole sodium,0,1,0
C0992678,omeprazole 40 MG,0,1,0
C5139819,omidenepag isopropyl,0,1,0
C3833029,Omidria,0,1,0
C1743593,Omnaris,0,1,0
C5873669,Omvoh,0,1,0
C5244849,Ongentys,0,1,0
C2718463,Onglyza,0,1,0
C2718466,onglyza 5 MG Oral Tablet,0,1,0
C3486812,Ononis campestris extract,0,1,0
C5402423,Onureg,0,1,0
C5941836,Onyda,0,1,0
C1723005,Opana,0,1,0
C5970808,Opdivo Qvantig,0,1,0
C5577555,Opdualag,0,1,0
C5853816,Opfolda,0,1,0
C0724655,opium tincture,0,1,0
C5557744,Opzelura,0,1,0
C3538694,Orabloc,0,1,0
C0939711,Orapred,0,1,0
C2344355,OraVerse,0,1,0
C3700977,Orenitram,0,1,0
C0163842,Orgaran,0,1,0
C5433069,Orgovyx,0,1,0
C5423828,Orladeyo,0,1,0
C5778303,Orserdu,0,1,0
C1337075,Ortho Cyclen,0,1,0
C3537735,Oseni,0,1,0
C4330903,osilodrostat,0,1,0
C0699451,Osmitrol,0,1,0
C4691795,Osmolex,0,1,0
C3668776,Otrexup,0,1,0
C0876117,Ovide,0,1,0
C0939421,Ovidrel,0,1,0
C1126660,oxcarbazepine 150 MG,0,1,0
C0000578,oxitriptan,0,1,0
C0069776,oxitropium,0,1,0
C3530851,Oxtellar,0,1,0
C0000503,oxybate,0,1,0
C1250978,oxygen Gas for Inhalation,0,1,0
C0030071,oxymetazoline,0,1,0
C0086760,oxyquinoline sulfate,0,1,0
C1174892,Oxytrol,0,1,0
C4535015,Ozempic,0,1,0
C2702456,Ozurdex,0,1,0
C4720038,oxycodone hydrochloride Oral Capsule,0,1,0
C1305553,oxygen 100 %,0,1,0
C0722418,Pacerone,0,1,0
C3467842,pacritinib,0,1,0
C5228588,Padcev,0,1,0
C5234525,Palforzia,0,1,0
C0069964,palmidrol,0,1,0
C0220578,palonosetron,0,1,0
C4694434,Palynziq,0,1,0
C0702058,Pancrease,0,1,0
C2912240,Pancreaze,0,1,0
C1302030,pancrelipase,0,1,0
C0030311,pancuronium bromide,0,1,0
C0879427,panitumumab,0,1,0
C0070034,pantethine,0,1,0
C0030438,paraldehyde,0,1,0
C0702207,Paral,0,1,0
C0915142,parecoxib,0,1,0
C0915144,parecoxib sodium,0,1,0
C0000266,Parlodel,0,1,0
C0215717,parnaparin,0,1,0
C0030576,paromomycin,0,1,0
C4325049,Parsabiv,0,1,0
C0722498,Patanol,0,1,0
C0981937,pecan pollen extract,0,1,0
C2343567,Pedia-Lax,0,1,0
C1170508,PEDIARIX,0,1,0
C0135837,Pediazole,0,1,0
C1531015,pegaptanib,0,1,0
C5418501,pegcetacoplan,0,1,0
C0936142,pemetrexed disodium,0,1,0
C4723584,pemetrexed disodium hemipentahydrate,0,1,0
C4018766,pemetrexed disodium heptahydrate,0,1,0
C4724807,pemigatinib,0,1,0
C0030800,pemoline,0,1,0
C0053155,penicillin V benzathine,0,1,0
C2756312,Pennsaid,0,1,0
C0030873,pentazocine,0,1,0
C0700349,pentobarbital sodium,0,1,0
C0030896,pentostatin,0,1,0
C0600350,Pentothal,0,1,0
C0939434,Pepcid Complete,0,1,0
C0136074,Pepto-bismol,0,1,0
C0722554,Periogard,0,1,0
C0701028,Permax,0,1,0
C4723232,Perseris,0,1,0
C3267508,Pertussin,0,1,0
C0031237,pertussis vaccine,0,1,0
C0689461,pethidine hydrochloride 100 MG Oral Tablet,0,1,0
C0031283,Pfizerpen,0,1,0
C0722586,Phenazo,0,1,0
C0031379,phenazopyridine,0,1,0
C0070549,phendimetrazine,0,1,0
C0600489,phenolphthalein,0,1,0
C0031463,phenylbutazone,0,1,0
C1247498,phenytoin Chewable Tablet,0,1,0
C5239903,Phesgo,0,1,0
C0701977,Phospholine Iodide,0,1,0
C3234493,Phospholine Iodide Ophthalmic Product,0,1,0
C5925717,Piasky,0,1,0
C3257744,Picato,0,1,0
C0137027,Picolax,0,1,0
C0031923,pilocarpine,0,1,0
C0071071,pimobendan,0,1,0
C0700463,piperacillin sodium,0,1,0
C0031982,piritramide,0,1,0
C2720023,pitavastatin calcium,0,1,0
C0733348,Pitocin,0,1,0
C0699128,Pitressin,0,1,0
C1964764,Plan B 0.75 MG Oral Tablet 2 Count Pack,0,1,0
C0071213,Plasmalyte A,0,1,0
C0071208,Plasma-lyte 148,0,1,0
C0032207,platinum,0,1,0
C0633084,Plavix,0,1,0
C5209924,pLDLR-Neo,0,1,0
C0947642,Pneumovax 23,0,1,0
C0071330,polidocanol,0,1,0
C4238286,polihexanide hydrochloride,0,1,0
C4238286,polyhexamethylene biguanide hydrochloride,0,1,0
C0206435,poliovirus,0,1,0
C5140545,Polivy,0,1,0
C1736247,Polocaine,0,1,0
C2111789,polyethylene glycol 3350 / potassium chloride / sodium bicarbonate / sodium chloride / sodium sulfate,0,1,0
C0032493,polygeline,0,1,0
C1613580,Poly Pact (bacitracin 0.5 UNT/MG / polymyxin B 10 UNT/MG) Ophthalmic Ointment,0,1,0
C5853829,Pombiliti,0,1,0
C5443716,Ponvory,0,1,0
C0032823,potassium aspartate,0,1,0
C0006881,potassium canrenoate,0,1,0
C0771849,calcium dihydrogen phosphate,0,1,0
C3160375,Potiga,0,1,0
C5139913,pozelimab,0,1,0
C1721300,pralatrexate,0,1,0
C1620287,prasugrel,0,1,0
C0085542,pravastatin,0,1,0
C4056952,Praxbind,0,1,0
C1247643,prednisolone Oral Solution,0,1,0
C5835833,prednisolone acetate Oral Solution,0,1,0
C0138274,prednisolone sodium succinate,0,1,0
C0699381,Pregnyl,0,1,0
C0722747,Prelone,0,1,0
C0699710,Premarin,0,1,0
C0033126,primaquine,0,1,0
C0600311,procainamide hydrochloride,0,1,0
C0072032,procaterol,0,1,0
C2683532,ProCentra,0,1,0
C0033399,promazine,0,1,0
C0072510,proparacaine,0,1,0
C0072510,proxymetacaine,0,1,0
C0722858,Propecia,0,1,0
C0771910,propicillin potassium,0,1,0
C2740329,Propoven,0,1,0
C0722861,Propulsid,0,1,0
C0878189,Prostigmin,0,1,0
C0033621,protein C,0,1,0
C4224851,Provayblue,0,1,0
C0699702,Provera,0,1,0
C0033798,pseudoephedrine,0,1,0
C0722909,Puralube,0,1,0
C0593515,Puregon,0,1,0
C1186764,pyrazinamide 500 MG,0,1,0
C0031849,physostigmine,0,1,0
C0722654,Pletal,0,1,0
C0722753,Prempro,0,1,0
C5245302,Qinlock,0,1,0
C4018287,Quadracel,0,1,0
C0701498,Quadramet,0,1,0
C3819108,Qudexy,0,1,0
C0034392,quercetin,0,1,0
C0034403,quinacrine,0,1,0
C0034403,mepacrine,0,1,0
C5558108,Qulipta,0,1,0
C2725082,Qutenza,0,1,0
C5573973,Quviviq,0,1,0
C5440675,Qwo,0,1,0
C0034625,radium,0,1,0
C3819094,Ragwitek,0,1,0
C0677667,raltitrexed,0,1,0
C2742502,ramucirumab,0,1,0
C1174784,Ranexa,0,1,0
C2366232,Rapaflo,0,1,0
C1186912,Rapifen Concentrate,0,1,0
C1615645,rasagiline mesylate,0,1,0
C0937932,rasburicase,0,1,0
C3848678,Rasuvo,0,1,0
C4550350,ravulizumab,0,1,0
C3475334,Rayos,0,1,0
C4224854,React,0,1,0
C5196210,Recarbrio,0,1,0
C1948540,Reclast,0,1,0
C2348781,Recothrom,0,1,0
C0701331,Relafen,0,1,0
C4724799,relatlimab,0,1,0
C0876148,Relenza,0,1,0
C2343585,Relistor,0,1,0
C3896936,relugolix,0,1,0
C5242374,remdesivir 100 MG Injection,0,1,0
C0526563,RenaGel,0,1,0
C0592046,ReoPro,0,1,0
C4524909,repotrectinib,0,1,0
C1869620,reslizumab,0,1,0
C1170584,Restasis,0,1,0
C3642486,Retacrit,0,1,0
C5762079,Rethymic,0,1,0
C1615794,Retisert,0,1,0
C3473168,Rexall,0,1,0
C4726688,rezafungin acetate,0,1,0
C5545150,Rezurock,0,1,0
C1513197,Rheumatrex,0,1,0
C0678163,Rhinocort,0,1,0
C0592056,Rhinocort Aqua,0,1,0
C2937996,rhubarb allergenic extract,0,1,0
C2587183,RiaSTAP,0,1,0
C1564336,Ribasphere,0,1,0
C0073361,RID,0,1,0
C0254617,Rifater,0,1,0
C1330510,Riomet,0,1,0
C4505511,risankizumab,0,1,0
C0246719,risedronate,0,1,0
C0140610,risedronic acid,0,1,0
C1247860,risperidone Oral Solution,0,1,0
C1247865,ritonavir Oral Capsule,0,1,0
C3666839,Rixubis,0,1,0
C0592075,Robinul,0,1,0
C1527027,romidepsin,0,1,0
C0699623,Rowasa,0,1,0
C4726717,rozanolixizumab,0,1,0
C4294561,Rubraca,0,1,0
C0035976,rutin,0,1,0
C0035976,rutoside,0,1,0
C5228596,Ruxience,0,1,0
C3848673,Ryanodex,0,1,0
C5207658,Rybelsus,0,1,0
C5450101,Rybrevant,0,1,0
C5827888,Rystiggo,0,1,0
C0282316,Rythmol,0,1,0
C3661220,Ryzodeg,0,1,0
C1812967,Ringer's Injectable Solution,0,1,0
C4086837,sacituzumab govitecan,0,1,0
C1098261,safinamide,0,1,0
C0592089,Salazopyrin EN,0,1,0
C5550568,Saphnelo,0,1,0
C1692877,Sarafem,0,1,0
C4726732,satralizumab,0,1,0
C3872094,Savaysa,0,1,0
C2609695,Savella,0,1,0
C5563941,Seglentis,0,1,0
C0074280,selenious acid,0,1,0
C5235396,selpercatinib,0,1,0
C0141982,sennoside B,0,1,0
C0723285,Septa,0,1,0
C0699595,Septra,0,1,0
C0592109,Serenace,0,1,0
C0700491,Serevent,0,1,0
C0074391,sertaconazole,0,1,0
C4530100,Shingrix,0,1,0
C0037107,silicon,0,1,0
C1609931,siltuximab,0,1,0
C3643644,Simbrinza,0,1,0
C2605855,simeprevir,0,1,0
C1657353,Singulair 4 MG Oral Tablet,0,1,0
C0595731,Singulair 5 MG Chewable Tablet,0,1,0
C1249386,sirolimus Oral Solution,0,1,0
C3833222,Sivextro,0,1,0
C3265250,Sklice,0,1,0
C4766123,Skyrizi,0,1,0
C5553581,Skytrofa,0,1,0
C0074714,sobrerol,0,1,0
C0037473,sodium,0,1,0
C0085857,aurothiomalate,0,1,0
C0086999,chondroitin sulfate sodium,0,1,0
C0142825,sodium citrate,0,1,0
C0010347,cromoglycate,0,1,0
C0900866,sodium gualenate,0,1,0
C0087000,sodium hyaluronate,0,1,0
C4048226,hydantoin,0,1,0
C0037521,sodium iodide,0,1,0
C0304982,sodium iodide I131,0,1,0
C0039418,sodium pertechnetate Tc 99m,0,1,0
C0772024,"sodium phosphate, dibasic",0,1,0
C0142923,sodium selenite,0,1,0
C0037556,sodium tetradecyl sulfate,0,1,0
C5455516,Sogroya,0,1,0
C5849844,Sohonos,0,1,0
C1099677,solifenacin,0,1,0
C4529543,Solosec,0,1,0
C4726770,somapacitan,0,1,0
C0037659,somatostatin,0,1,0
C4726772,somatrogon,0,1,0
C1174777,Somavert,0,1,0
C3886731,sonidegib,0,1,0
C3872104,Soolantra,0,1,0
C0678135,Soriatane,0,1,0
C2699571,sotatercept,0,1,0
C5418250,sotorasib,0,1,0
C5703726,Spevigo,0,1,0
C4080772,Spritam,0,1,0
C0723179,SSD,0,1,0
C1586281,SSKI 1 GM in 1 mL Oral Solution,0,1,0
C0813171,St. John's wort,0,1,0
C1434452,Stalevo,0,1,0
C0038149,stanozolol,0,1,0
C1330542,Stimate,0,1,0
C4026109,Stiolto,0,1,0
C0038432,streptozocin,0,1,0
C0723477,Stromectol,0,1,0
C0015845,Sublimaze,0,1,0
C4542123,Sublocade,0,1,0
C1655015,succinylcholine chloride dihydrate,0,1,0
C0723486,Sucraid,0,1,0
C0723514,Sulfatrim,0,1,0
C0038779,sulfur hexafluoride,0,1,0
C1176020,sunitinib,0,1,0
C4765138,Sunosi,0,1,0
C0723551,Supprelin,0,1,0
C0678177,Suprax,0,1,0
C4074568,Survanta Intratracheal Product,0,1,0
C1698963,Sutent,0,1,0
C5782668,Syfovre,0,1,0
C3153371,Sylatron,0,1,0
C3819079,Sylvant,0,1,0
C0026055,Symmetrel,0,1,0
C4735058,Sympazan,0,1,0
C4325241,Symproic,0,1,0
C3504807,Synribo,0,1,0
C0723571,Syprine,0,1,0
C2684749,Samsca 30 MG Oral Tablet,0,1,0
C0036516,secobarbital,0,1,0
C1968324,sevelamer carbonate 800 MG,0,1,0
C0728768,Silvadene,0,1,0
C0143083,somatrem,0,1,0
C2350041,Tabloid,0,1,0
C1321753,tadalafil 20 MG,0,1,0
C2745275,tafamidis meglumine,0,1,0
C5139916,tafasitamab,0,1,0
C5211083,Talicia,0,1,0
C1831828,talimogene laherparepvec,0,1,0
C5419330,talquetamab,0,1,0
C5834171,Talvey,0,1,0
C4733248,Talzenna,0,1,0
C0257343,tamsulosin,0,1,0
C0075804,TANDEM,0,1,0
C2369306,tapentadol 100 MG,0,1,0
C1135136,Tarceva,0,1,0
C4691904,Tavalisse,0,1,0
C5233973,tazemetostat hydrobromide,0,1,0
C5233979,Tazverik,0,1,0
C5399350,Tecartus,0,1,0
C5235398,teclistamab,0,1,0
C5710443,Tecvayli,0,1,0
C2744850,tedizolid,0,1,0
C2954630,Teflaro,0,1,0
C0016778,tegafur,0,1,0
C1876229,telaprevir,0,1,0
C1453933,telbivudine,0,1,0
C4726831,tenapanor hydrochloride,0,1,0
C0242580,Tenex,0,1,0
C3531311,Tepadina,0,1,0
C5440676,Tepmetko,0,1,0
C4287799,tepotinib,0,1,0
C0061231,teprenone,0,1,0
C2987429,teprotumumab,0,1,0
C1248109,terbinafine Oral Tablet,0,1,0
C0145184,terizidone,0,1,0
C0145185,terlipressin,0,1,0
C1170653,Testim,0,1,0
C0305058,"tetanus immune globulin, human",0,1,0
C1639147,"tetanus toxoid, reduced diphtheria toxoid and acellular pertussis vaccine, adsorbed (generic for Adacel) 0.5 ML Injection",0,1,0
C2364492,tetrabenazine 12.5 MG,0,1,0
C0039644,tetracycline,0,1,0
C1170658,Tev Tropin,0,1,0
C5561497,Tezspire,0,1,0
C0700057,Theodur,0,1,0
C0723730,Thermazene,0,1,0
C0039855,thiamylal,0,1,0
C0733414,Thiola,0,1,0
C0039943,thioridazine,0,1,0
C0699065,Thorazine,0,1,0
C0076612,thymalfasin,0,1,0
C5433070,Thyquidity,0,1,0
C0876183,Thyrogen,0,1,0
C0076652,tianeptine,0,1,0
C0040180,tiapride,0,1,0
C0040207,ticlopidine,0,1,0
C0000598,ticlopidine hydrochloride,0,1,0
C0876188,Tikosyn,0,1,0
C0731518,Timonil Retard,0,1,0
C0040235,Timoptic,0,1,0
C0040236,Timoptol,0,1,0
C0040238,tin,0,1,0
C0216278,tinzaparin,0,1,0
C0213771,tiotropium,0,1,0
C4056441,tipiracil,0,1,0
C0247025,tirofiban,0,1,0
C4733463,tislelizumab,0,1,0
C5557443,Tivdak,0,1,0
C2827667,tivozanib,0,1,0
C2701271,tobacco leaf allergenic extract,0,1,0
C1251624,tobramycin Ophthalmic Solution,0,1,0
C3255108,tocopherol,0,1,0
C0076784,tofisopam,0,1,0
C0025231,Tofranil,0,1,0
C0388753,tolterodine,0,1,0
C2709860,tolterodine tartrate 4 MG,0,1,0
C0993062,topiramate 100 MG,0,1,0
C1250693,magnesium sulfate Topical Ointment,0,1,0
C0723782,Toposar,0,1,0
C0146226,Toradol,0,1,0
C0076836,toremifene,0,1,0
C4763386,toripalimab,0,1,0
C5398043,tozinameran,0,1,0
C3153996,Tradjenta,0,1,0
C3644504,trametinib Oral Tablet,0,1,0
C0076891,trandolapril,0,1,0
C0729160,Transderm Scop,0,1,0
C4726900,trastuzumab deruxtecan,0,1,0
C0723810,Travasol 10,0,1,0
C0939506,Travatan,0,1,0
C2710323,trazodone hydrochloride 50 MG,0,1,0
C1879798,Treanda,0,1,0
C0733402,Trecator,0,1,0
C0112708,Trelstar,0,1,0
C2351038,tremelimumab,0,1,0
C3709761,Tretten,0,1,0
C0771782,tribasic potassium phosphate,0,1,0
C0040899,trichlormethiazide,0,1,0
C0355022,triclofos sodium,0,1,0
C0723893,Tricor,0,1,0
C0702228,Tridione,0,1,0
C0077275,triptorelin,0,1,0
C0771825,triptorelin acetate,0,1,0
C0077375,trofosfamide,0,1,0
C3666325,Trokendi,0,1,0
C4310275,Trulance,0,1,0
C3858044,Trulicity,0,1,0
C5873680,Truqap,0,1,0
C5454988,Truseltiq,0,1,0
C0041213,trypan blue,0,1,0
C5244610,Tukysa,0,1,0
C0077497,tulobuterol,0,1,0
C1589110,Tussionex,0,1,0
C1614700,Tygacil,0,1,0
C1721362,Tykerb,0,1,0
C4475099,Tymlos,0,1,0
C5558239,Tyrvaya,0,1,0
C2741639,Tyzine,0,1,0
C5763205,Tzield,0,1,0
C1176820,tazobactam 25 MG/ML,0,1,0
C1253152,theophylline Extended Release Suspension,0,1,0
C0990717,thioguanine 40 MG,0,1,0
C1253377,tropicamide Ophthalmic Solution,0,1,0
C0041536,ubidecarenone,0,1,0
C5228589,Ubrelvy,0,1,0
C3531319,Uceris,0,1,0
C2683462,Uloric,0,1,0
C1170699,Ultracet,0,1,0
C0724054,Ultram,0,1,0
C0724055,Ultrase,0,1,0
C0700814,Uniphyl,0,1,0
C0724122,Unisom,0,1,0
C5240041,Uplizna,0,1,0
C0042071,urokinase,0,1,0
C5814169,Uzedy,0,1,0
C4519730,vadadustat,0,1,0
C3666714,Valchlor,0,1,0
C1127561,valganciclovir 450 MG,0,1,0
C3153589,valproic acid 500 MG,0,1,0
C4720226,valproic acid Oral Capsule,0,1,0
C5228594,Valtoco,0,1,0
C4726940,vamorolone,0,1,0
C2343627,vancomycin 500 MG Injection,0,1,0
C5833453,Vanflyta,0,1,0
C1637809,Vantas,0,1,0
C1711887,varenicline tartrate,0,1,0
C3696394,Varithena,0,1,0
C1700633,Varizig,0,1,0
C3486026,Vascepa,0,1,0
C0728774,Vaseline,0,1,0
C5550572,Vaxneuvance,0,1,0
C1743549,Vectibix,0,1,0
C0042435,vecuronium bromide,0,1,0
C3696395,Velphoro,0,1,0
C5854156,Velsipity,0,1,0
C4056964,Veltassa,0,1,0
C4293363,Vemlidy,0,1,0
C5814709,Veozah,0,1,0
C1813462,Verdeso,0,1,0
C1816306,Veregen,0,1,0
C5573963,Verkazia,0,1,0
C5440674,Verquvo,0,1,0
C0387288,verteporfin,0,1,0
C4529617,Verzenio,0,1,0
C1601338,Vesicare,0,1,0
C4026868,Viberzi,0,1,0
C0042646,vidarabine,0,1,0
C1330598,Vigamox,0,1,0
C2962550,Viibryd,0,1,0
C1570906,vildagliptin,0,1,0
C0078260,vinyl acetate,0,1,0
C0286078,Vistide,0,1,0
C0876212,Visudyne,0,1,0
C1699266,Vivaglobin,0,1,0
C4731594,Vizimpro,0,1,0
C4291409,vonicog alfa,0,1,0
C4726574,vonoprazan fumarate,0,1,0
C5873675,Voquezna,0,1,0
C4541993,voretigene neparvovec,0,1,0
C3661282,vortioxetine,0,1,0
C4518999,Vosevi,0,1,0
C5560894,Voxzogo,0,1,0
C5911042,Voydeya,0,1,0
C5673302,Vtama,0,1,0
C5558931,Vuity,0,1,0
C5963666,Vyloy,0,1,0
C5136858,Vyndamax,0,1,0
C5136857,Vyndaqel,0,1,0
C5561454,Vyvgart,0,1,0
C4530529,Vyzulta,0,1,0
C1384130,venlafaxine Extended Release Oral Capsule,0,1,0
C3256812,Verbena officinalis extract,0,1,0
C5207649,Wakix,0,1,0
C2962566,Wal-Zyr,0,1,0
C2709904,warfarin sodium 2 MG,0,1,0
C0939530,Welchol,0,1,0
C5550576,Welireg,0,1,0
C5424307,Wilzin,0,1,0
C5911041,Winrevair,0,1,0
C4475895,Xadago,0,1,0
C0593887,Xalatan,0,1,0
C4475463,Xatmep,0,1,0
C5222075,Xcopri,0,1,0
C5834196,Xdemvy,0,1,0
C0724419,Xeloda,0,1,0
C5763210,Xelstrym,0,1,0
C5196211,Xembify,0,1,0
C4723366,Xerava,0,1,0
C4529471,Xhance,0,1,0
C2740325,Xiaflex,0,1,0
C1615611,XIFAXAN,0,1,0
C4276112,Xiidra,0,1,0
C3643595,Xofigo,0,1,0
C5964960,Xromi,0,1,0
C3819061,Xulane,0,1,0
C4294565,Xultophy,0,1,0
C4051121,Xuriden,0,1,0
C0043366,xylazine,0,1,0
C1312408,Yondelis,0,1,0
C0878100,Zaditen,0,1,0
C0876221,Zaditor,0,1,0
C3485624,Zaltrap,0,1,0
C3892969,Zarxio,0,1,0
C0592279,Zavedos,0,1,0
C5816479,Zavzpret,0,1,0
C3531451,Zecuity,0,1,0
C1330611,Zemaira,0,1,0
C4080455,Zepatier,0,1,0
C5384303,Zepzelca,0,1,0
C3872109,Zerbaxa,0,1,0
C5211077,Ziextenzo,0,1,0
C5881693,Zilbrysq,0,1,0
C5203810,zilucoplan,0,1,0
C4257005,Zinbryta,0,1,0
C1965286,Zingo,0,1,0
C4291397,Zinplava,0,1,0
C3265256,Zioptan,0,1,0
C0678181,Zocor,0,1,0
C0873162,zofenopril calcium,0,1,0
C5423843,Zokinvy,0,1,0
C0149473,Zoladex,0,1,0
C2827697,zolbetuximab,0,1,0
C4301715,zoledronic acid Injection [Zometa],0,1,0
C0592544,Zomacton,0,1,0
C2756938,Zortress,0,1,0
C3692473,Zorvolex,0,1,0
C0078849,zotepine,0,1,0
C0149491,zuclopenthixol acetate,0,1,0
C0149492,zuclopenthixol decanoate,0,1,0
C5873679,Zurzuvae,0,1,0
C2747721,Zyclara,0,1,0
C3848677,Zydelig,0,1,0
C1589829,Zylet,0,1,0
C0701096,Zyloprim,0,1,0
C5450099,Zynlonta,0,1,0
C5417758,Zynteglo,0,1,0
C3153774,Zytiga,0,1,0
C0005013,benperidol,0,1,0
C0014824,erythrosine,0,1,0
C0701981,Fluothane,0,1,0
C0980110,hyoscine 0.25 % Ophthalmic Solution,0,1,0
C0987085,leflunomide 20 MG,0,1,0
C0006700,calcium glycerophosphate,0,1,0
C1169930,ABILIFY 10 MG Oral Tablet,0,1,0
C1698004,ABILIFY 2 MG Oral Tablet,0,1,0
C1169932,ABILIFY 20 MG Oral Tablet,0,1,0
C1329807,ABILIFY 5 MG Oral Tablet,0,1,0
C3473489,Absorica,0,1,0
C2366406,Acanya,0,1,0
C0050403,aceclofenac,0,1,0
C0875950,Aceon,0,1,0
C1330030,Acetadote,0,1,0
C0982958,acetaminophen 500 MG,0,1,0
C0001040,acetylcarnitine,0,1,0
C0591033,Aclacin,0,1,0
C3848682,Acticlate,0,1,0
C0718244,Actigall,0,1,0
C1996201,Actonel,0,1,0
C0592931,Acular,0,1,0
C1652085,Aczone,0,1,0
C0001407,adenine,0,1,0
C3872100,Aftera,0,1,0
C5853059,Airsupra,0,1,0
C0001888,ajmaline,0,1,0
C0379553,Aknemycin,0,1,0
C3858030,Akynzeo,0,1,0
C0724517,alatrofloxacin mesylate,0,1,0
C0002006,aldosterone,0,1,0
C3858045,Aleve PM,0,1,0
C0981881,"allergenic extract, false ragweed pollen",0,1,0
C0938973,Allegra Allergy 30 MG Oral Tablet,0,1,0
C4689578,Alnus serrulata pollen extract,0,1,0
C0137988,alum,0,1,0
C2684460,amantadine hydrochloride 100 MG,0,1,0
C1601218,Ambi,0,1,0
C3827192,Ameluz,0,1,0
C3160224,Amethyst 28 Day Pack,0,1,0
C0993263,amoxicillin 500 MG,0,1,0
C4521099,amphotericin B lipid complex,0,1,0
C0771502,amylmetacresol,0,1,0
C0718524,Anbesol Maximum Strength,0,1,0
C0718531,Androderm,0,1,0
C0002937,anethole trithione,0,1,0
C0731322,Antihistamine Forte,0,1,0
C0718576,Antihist,0,1,0
C0003438,antithrombin III,0,1,0
C0724532,"antithrombin III, human",0,1,0
C1617247,Antara,0,1,0
C1373648,Apri 28 Day Pack,0,1,0
C1166429,aripiprazole 10 MG,0,1,0
C1252562,aripiprazole Oral Tablet,0,1,0
C0718658,Armour Thyroid,0,1,0
C2719934,Articadent,0,1,0
C2369110,Astepro,0,1,0
C1577678,atomoxetine 60 MG,0,1,0
C1101397,Atridox,0,1,0
C4743552,avapritinib,0,1,0
